show_id,title,director,genres,cast,production_country,release_year,rating,duration,imdb_score,content_type,date_added
ca83a5e7-e918-429d-a85d-d6f0ef0edc70,Out of Life,Maroun Baghdadi,Dramas,"Hippolyte Girardot, Rafik Ali Ahmad, Hussein Sbeity, Habib Hammoud, Majdi Machmouchi, Hassan Farhat, Hassan Zbib, Nabila Zeitouni, Hamza Nasrallah, Sami Hawat, Sabrina Leurquin, Roger Assaf, Nidal El Askhar","France, Belgium, Italy",1991,TV-MA,94 min,6.6,Movie,2020-10-19
ca83a5e7-e918-429d-a85d-d6f0ef0edc70,Out of Life,Maroun Baghdadi,Independent Movies,"Hippolyte Girardot, Rafik Ali Ahmad, Hussein Sbeity, Habib Hammoud, Majdi Machmouchi, Hassan Farhat, Hassan Zbib, Nabila Zeitouni, Hamza Nasrallah, Sami Hawat, Sabrina Leurquin, Roger Assaf, Nidal El Askhar","France, Belgium, Italy",1991,TV-MA,94 min,6.6,Movie,2020-10-19
bdaa132e-1077-44fa-a4c4-4167ebb51190,"Out of Many, One","John Hoffman, Nanfu Wang",Documentaries,,United States,2018,TV-PG,35 min,5.6,Movie,2018-12-12
68eefa78-320f-4b9c-ac2f-9d154ac4f08c,Out of Thin Air,Dylan Howitt,Documentaries,,,2017,TV-MA,85 min,6.5,Movie,2017-09-29
68eefa78-320f-4b9c-ac2f-9d154ac4f08c,Out of Thin Air,Dylan Howitt,International Movies,,,2017,TV-MA,85 min,6.5,Movie,2017-09-29
3717cb83-a0e6-48d7-8810-59a3b8b75263,Outback Truckers,,Reality TV,,Australia,2015,TV-MA,3 Seasons,7.3,TV Show,2017-03-17
aa3255e0-9c3f-4fa6-8a71-fda486221bc1,Outer Banks,,TV Action & Adventure,"Chase Stokes, Madelyn Cline, Madison Bailey, Jonathan Daviss, Rudy Pankow, Charles Esten, Adina Porter, Austin North, Drew Starkey",United States,2020,TV-MA,1 Season,7.7,TV Show,
aa3255e0-9c3f-4fa6-8a71-fda486221bc1,Outer Banks,,TV Dramas,"Chase Stokes, Madelyn Cline, Madison Bailey, Jonathan Daviss, Rudy Pankow, Charles Esten, Adina Porter, Austin North, Drew Starkey",United States,2020,TV-MA,1 Season,7.7,TV Show,
aa3255e0-9c3f-4fa6-8a71-fda486221bc1,Outer Banks,,Teen TV Shows,"Chase Stokes, Madelyn Cline, Madison Bailey, Jonathan Daviss, Rudy Pankow, Charles Esten, Adina Porter, Austin North, Drew Starkey",United States,2020,TV-MA,1 Season,7.7,TV Show,
41e5c5a6-2f3a-43e0-a744-58d101b312a5,Outlander,,Romantic TV Shows,"Caitriona Balfe, Sam Heughan, Tobias Menzies, Gary Lewis, Graham McTavish, Lotte Verbeek, Duncan Lacroix, Laura Donnelly, Bill Paterson, Stephen Walters, Grant O'Rourke, Simon Callow, Richard Rankin, Sophie Skelton, David Berry, Romann Berrux, Ed Speleers, Maria Doyle Kennedy, Tim Downie",United States,2018,TV-MA,4 Seasons,8.3,TV Show,2021-01-27
41e5c5a6-2f3a-43e0-a744-58d101b312a5,Outlander,,TV Action & Adventure,"Caitriona Balfe, Sam Heughan, Tobias Menzies, Gary Lewis, Graham McTavish, Lotte Verbeek, Duncan Lacroix, Laura Donnelly, Bill Paterson, Stephen Walters, Grant O'Rourke, Simon Callow, Richard Rankin, Sophie Skelton, David Berry, Romann Berrux, Ed Speleers, Maria Doyle Kennedy, Tim Downie",United States,2018,TV-MA,4 Seasons,8.3,TV Show,2021-01-27
41e5c5a6-2f3a-43e0-a744-58d101b312a5,Outlander,,TV Dramas,"Caitriona Balfe, Sam Heughan, Tobias Menzies, Gary Lewis, Graham McTavish, Lotte Verbeek, Duncan Lacroix, Laura Donnelly, Bill Paterson, Stephen Walters, Grant O'Rourke, Simon Callow, Richard Rankin, Sophie Skelton, David Berry, Romann Berrux, Ed Speleers, Maria Doyle Kennedy, Tim Downie",United States,2018,TV-MA,4 Seasons,8.3,TV Show,2021-01-27
201b93dc-d904-4f3e-bc4f-0524635e9f63,Outlaw King,David Mackenzie,Action & Adventure,"Chris Pine, Aaron Taylor-Johnson, Florence Pugh, Billy Howle, Sam Spruell, Tony Curran, Callan Mulvey, James Cosmo, Stephen Dillane","United Kingdom, United States",2018,R,122 min,6.8,Movie,2018-11-09
201b93dc-d904-4f3e-bc4f-0524635e9f63,Outlaw King,David Mackenzie,Dramas,"Chris Pine, Aaron Taylor-Johnson, Florence Pugh, Billy Howle, Sam Spruell, Tony Curran, Callan Mulvey, James Cosmo, Stephen Dillane","United Kingdom, United States",2018,R,122 min,6.8,Movie,2018-11-09
39af72bc-0c96-413e-9226-27b7b3161e03,Outside In,Lynn Shelton,Dramas,"Jay Duplass, Edie Falco, Kaitlyn Dever, Ben Schwartz, Louis Hobson, Alycia Delmore, Pamela Reed, Matt Malloy, Aaron Blakely",United States,2018,TV-MA,110 min,6.6,Movie,2018-06-01
39af72bc-0c96-413e-9226-27b7b3161e03,Outside In,Lynn Shelton,Independent Movies,"Jay Duplass, Edie Falco, Kaitlyn Dever, Ben Schwartz, Louis Hobson, Alycia Delmore, Pamela Reed, Matt Malloy, Aaron Blakely",United States,2018,TV-MA,110 min,6.6,Movie,2018-06-01
f88e629c-5955-448c-8dd4-e27afb2f1b91,Outside the Wire,Mikael Håfström,Action & Adventure,"Anthony Mackie, Damson Idris, Emily Beecham, Michael Kelly, Pilou Asbæk","Hungary, United States",2021,R,116 min,5.3,Movie,2021-01-15
8462772b-f73d-4a43-919e-8a56c57c9a8a,Over Christmas,,International TV Shows,"Luke Mockridge, Seyneb Saleh, Cristina do Rego, Lucas Reiber, Johanna Gastdorf, Rudolf Kowalski, Carmen-Maja Antoni, Eugen Bauder, Jonathan Kwesi Aikins, Martina Eitner-Acheampong, Eike Weinreich, Eskindir Tesfay",Germany,2020,TV-MA,1 Season,6.6,TV Show,
8462772b-f73d-4a43-919e-8a56c57c9a8a,Over Christmas,,Romantic TV Shows,"Luke Mockridge, Seyneb Saleh, Cristina do Rego, Lucas Reiber, Johanna Gastdorf, Rudolf Kowalski, Carmen-Maja Antoni, Eugen Bauder, Jonathan Kwesi Aikins, Martina Eitner-Acheampong, Eike Weinreich, Eskindir Tesfay",Germany,2020,TV-MA,1 Season,6.6,TV Show,
8462772b-f73d-4a43-919e-8a56c57c9a8a,Over Christmas,,TV Comedies,"Luke Mockridge, Seyneb Saleh, Cristina do Rego, Lucas Reiber, Johanna Gastdorf, Rudolf Kowalski, Carmen-Maja Antoni, Eugen Bauder, Jonathan Kwesi Aikins, Martina Eitner-Acheampong, Eike Weinreich, Eskindir Tesfay",Germany,2020,TV-MA,1 Season,6.6,TV Show,
edb445e4-1d43-445f-bbc9-086c0e58e9d5,Over the Moon,Glen Keane,Children & Family Movies,"Cathy Ang, Phillipa Soo, Ken Jeong, Robert G. Chiu, John Cho, Sandra Oh, Ruthie Ann Miles, Margaret Cho, Kimiko Glenn, Artt Butler, Irene Tsu, Clem Cheung, Conrad Ricamora","China, United States",2020,PG,100 min,6.6,Movie,2020-10-23
edb445e4-1d43-445f-bbc9-086c0e58e9d5,Over the Moon,Glen Keane,Music & Musicals,"Cathy Ang, Phillipa Soo, Ken Jeong, Robert G. Chiu, John Cho, Sandra Oh, Ruthie Ann Miles, Margaret Cho, Kimiko Glenn, Artt Butler, Irene Tsu, Clem Cheung, Conrad Ricamora","China, United States",2020,PG,100 min,6.6,Movie,2020-10-23
4e5132d1-14f3-4ea1-bb6a-d6358a46c0b6,Overnight Republic,Murat Kepez,Comedies,"Çağlar Çorumlu, Büşra Pekin, Ersin Korkut, Gülhan Tekin, Mahir İpek, Uğur Bilgin, Öner Ateş, Hakan Ummak, Patrycja Widlak, Hamza Yazıcı",Turkey,2017,TV-MA,105 min,5.9,Movie,2020-06-04
4e5132d1-14f3-4ea1-bb6a-d6358a46c0b6,Overnight Republic,Murat Kepez,International Movies,"Çağlar Çorumlu, Büşra Pekin, Ersin Korkut, Gülhan Tekin, Mahir İpek, Uğur Bilgin, Öner Ateş, Hakan Ummak, Patrycja Widlak, Hamza Yazıcı",Turkey,2017,TV-MA,105 min,5.9,Movie,2020-06-04
3d0d977b-3b0e-4838-ad01-5260045224e8,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee",Action & Adventure,"Sarun Cinsuvapala, Pramote Pathan, Suphachai Subprasert, Somyos Matures, Supavitch Nepremwattana, Nachjaree Horvejkul, Jatupone Chompoonich, Chertsak Pratumseesakhon",Thailand,2017,TV-MA,100 min,5.9,Movie,2019-03-23
3d0d977b-3b0e-4838-ad01-5260045224e8,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee",Comedies,"Sarun Cinsuvapala, Pramote Pathan, Suphachai Subprasert, Somyos Matures, Supavitch Nepremwattana, Nachjaree Horvejkul, Jatupone Chompoonich, Chertsak Pratumseesakhon",Thailand,2017,TV-MA,100 min,5.9,Movie,2019-03-23
3d0d977b-3b0e-4838-ad01-5260045224e8,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee",International Movies,"Sarun Cinsuvapala, Pramote Pathan, Suphachai Subprasert, Somyos Matures, Supavitch Nepremwattana, Nachjaree Horvejkul, Jatupone Chompoonich, Chertsak Pratumseesakhon",Thailand,2017,TV-MA,100 min,5.9,Movie,2019-03-23
caf213bf-cac3-434f-8d62-f5c1b0b56191,Oxygen,Alexandre Aja,Dramas,"Mélanie Laurent, Mathieu Amalric, Malik Zidi","France, United States",2021,TV-14,102 min,6.6,Movie,2021-05-12
caf213bf-cac3-434f-8d62-f5c1b0b56191,Oxygen,Alexandre Aja,International Movies,"Mélanie Laurent, Mathieu Amalric, Malik Zidi","France, United States",2021,TV-14,102 min,6.6,Movie,2021-05-12
caf213bf-cac3-434f-8d62-f5c1b0b56191,Oxygen,Alexandre Aja,Thrillers,"Mélanie Laurent, Mathieu Amalric, Malik Zidi","France, United States",2021,TV-14,102 min,6.6,Movie,2021-05-12
99a644e9-510c-48fe-b7b0-325637898889,Oye Lucky! Lucky Oye!,Dibakar Banerjee,Comedies,"Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh, Manu Rishi Chadha, Richa Chadda, Anurag Arora, Rajender Sethi, Manjot Singh, Chandan Anand",India,2008,TV-14,118 min,7.6,Movie,2018-11-01
99a644e9-510c-48fe-b7b0-325637898889,Oye Lucky! Lucky Oye!,Dibakar Banerjee,Dramas,"Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh, Manu Rishi Chadha, Richa Chadda, Anurag Arora, Rajender Sethi, Manjot Singh, Chandan Anand",India,2008,TV-14,118 min,7.6,Movie,2018-11-01
99a644e9-510c-48fe-b7b0-325637898889,Oye Lucky! Lucky Oye!,Dibakar Banerjee,International Movies,"Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh, Manu Rishi Chadha, Richa Chadda, Anurag Arora, Rajender Sethi, Manjot Singh, Chandan Anand",India,2008,TV-14,118 min,7.6,Movie,2018-11-01
af1bf318-406f-4179-b690-eebe61f026e2,Ozark,,Crime TV Shows,"Jason Bateman, Sofia Hublitz, Laura Linney, Skylar Gaertner, Jason Butler Harner, Esai Morales, Peter Mullan, Lisa Emery",United States,2020,TV-MA,3 Seasons,8.3,TV Show,2020-03-27
af1bf318-406f-4179-b690-eebe61f026e2,Ozark,,TV Dramas,"Jason Bateman, Sofia Hublitz, Laura Linney, Skylar Gaertner, Jason Butler Harner, Esai Morales, Peter Mullan, Lisa Emery",United States,2020,TV-MA,3 Seasons,8.3,TV Show,2020-03-27
af1bf318-406f-4179-b690-eebe61f026e2,Ozark,,TV Thrillers,"Jason Bateman, Sofia Hublitz, Laura Linney, Skylar Gaertner, Jason Butler Harner, Esai Morales, Peter Mullan, Lisa Emery",United States,2020,TV-MA,3 Seasons,8.3,TV Show,2020-03-27
b472cb53-32f3-4ad5-9f41-bd6ed6df2e80,Paan Singh Tomar,Tigmanshu Dhulia,Action & Adventure,"Irrfan Khan, Mahie Gill, Rajendra Gupta, Brijendra Kala, Jahangir Khan, Vipin Sharma, Zakir Hussain",India,2010,TV-14,129 min,8.2,Movie,2018-11-01
b472cb53-32f3-4ad5-9f41-bd6ed6df2e80,Paan Singh Tomar,Tigmanshu Dhulia,Dramas,"Irrfan Khan, Mahie Gill, Rajendra Gupta, Brijendra Kala, Jahangir Khan, Vipin Sharma, Zakir Hussain",India,2010,TV-14,129 min,8.2,Movie,2018-11-01
b472cb53-32f3-4ad5-9f41-bd6ed6df2e80,Paan Singh Tomar,Tigmanshu Dhulia,International Movies,"Irrfan Khan, Mahie Gill, Rajendra Gupta, Brijendra Kala, Jahangir Khan, Vipin Sharma, Zakir Hussain",India,2010,TV-14,129 min,8.2,Movie,2018-11-01
a93c9465-fb73-4e7c-bacd-a20da560493f,Paap-O-Meter,,Kids' TV,,,2017,TV-Y7,1 Season,,TV Show,
a93c9465-fb73-4e7c-bacd-a20da560493f,Paap-O-Meter,,TV Comedies,,,2017,TV-Y7,1 Season,,TV Show,
9df4ed99-b947-403b-8419-42336bb31dde,Paava Kadhaigal,"Sudha Kongara, Vignesh Shivan, Gautham Vasudev Menon, Vetri Maaran",International TV Shows,"Kalidas Jayaram, Shanthnu Bhagyaraj, Bhavani Sre, Kalki Koechlin, Anjali, Padam Kumar, Prakash Raj, Sai Pallavi, Hari, Gautham Vasudev Menon, Simran",India,2020,TV-MA,1 Season,8.2,TV Show,
9df4ed99-b947-403b-8419-42336bb31dde,Paava Kadhaigal,"Sudha Kongara, Vignesh Shivan, Gautham Vasudev Menon, Vetri Maaran",TV Dramas,"Kalidas Jayaram, Shanthnu Bhagyaraj, Bhavani Sre, Kalki Koechlin, Anjali, Padam Kumar, Prakash Raj, Sai Pallavi, Hari, Gautham Vasudev Menon, Simran",India,2020,TV-MA,1 Season,8.2,TV Show,
261c3030-4ad4-42f1-8fdf-04dec2973ca3,Pablo,,British TV Shows,"Jake Williamson, Rachael Dickson, Sumita Majumdar, Michael White, Tony Finnegan, Scott Mulligan, Rosie King",United Kingdom,2017,TV-Y,1 Season,7.5,TV Show,
261c3030-4ad4-42f1-8fdf-04dec2973ca3,Pablo,,Kids' TV,"Jake Williamson, Rachael Dickson, Sumita Majumdar, Michael White, Tony Finnegan, Scott Mulligan, Rosie King",United Kingdom,2017,TV-Y,1 Season,7.5,TV Show,
9e3186a9-2f14-4c32-9fc0-c1c378491bfb,"Pablo Escobar, el patrón del mal",,Crime TV Shows,"Andrés Parra, Angie Cepeda, Cecilia Navia, Vicky Hernández, Christian Tappan, Rodolfo Silva, Tommy Vásquez, Toto Vega, Nicolás Montero, Marcela Gallego",Colombia,2012,TV-MA,1 Season,8.6,TV Show,
9e3186a9-2f14-4c32-9fc0-c1c378491bfb,"Pablo Escobar, el patrón del mal",,International TV Shows,"Andrés Parra, Angie Cepeda, Cecilia Navia, Vicky Hernández, Christian Tappan, Rodolfo Silva, Tommy Vásquez, Toto Vega, Nicolás Montero, Marcela Gallego",Colombia,2012,TV-MA,1 Season,8.6,TV Show,
9e3186a9-2f14-4c32-9fc0-c1c378491bfb,"Pablo Escobar, el patrón del mal",,Spanish-Language TV Shows,"Andrés Parra, Angie Cepeda, Cecilia Navia, Vicky Hernández, Christian Tappan, Rodolfo Silva, Tommy Vásquez, Toto Vega, Nicolás Montero, Marcela Gallego",Colombia,2012,TV-MA,1 Season,8.6,TV Show,
4fc4c0a0-753f-4b54-98ed-7481a399b789,Pac-Man and the Ghostly Adventures,,Kids' TV,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill","United States, Japan, Canada",2014,TV-Y7,2 Seasons,4.6,TV Show,2017-06-20
4fc4c0a0-753f-4b54-98ed-7481a399b789,Pac-Man and the Ghostly Adventures,,TV Comedies,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill","United States, Japan, Canada",2014,TV-Y7,2 Seasons,4.6,TV Show,2017-06-20
2703e5b1-24eb-4673-8ab5-51027c7cd179,Pac's Scary Halloween,,Movies,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",,2016,TV-Y7,44 min,,Movie,2016-10-01
43ffa850-2d12-4b4e-ba5f-dff2e04e4ce0,Pachamama,Juan Antin,Children & Family Movies,"Adam Moussamih, Charli Birdgenau, Vlastra Vrana, Sonja Ball, Alexandre Harough","France, Luxembourg, Canada",2019,PG,71 min,7.0,Movie,2019-06-07
0bed7948-5298-42d8-b2d3-90e8c5522699,Pacific Rim: The Black,,Anime Series,"Gideon Adlon, Calum Worthy, Erica Lindbeck, Victoria Grace, Andrew McPhee","United States, Australia",2021,TV-14,1 Season,7.2,TV Show,
1ba82494-37d5-4526-b38e-2aef095c186c,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",Documentaries,,Peru,2017,TV-G,74 min,6.7,Movie,2018-06-15
1ba82494-37d5-4526-b38e-2aef095c186c,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",International Movies,,Peru,2017,TV-G,74 min,6.7,Movie,2018-06-15
bec3ee8e-ec8d-4fe6-8802-defdb5188dc1,Pad Man,R. Balki,Dramas,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,2018,PG-13,130 min,7.8,Movie,2018-08-21
bec3ee8e-ec8d-4fe6-8802-defdb5188dc1,Pad Man,R. Balki,International Movies,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,2018,PG-13,130 min,7.8,Movie,2018-08-21
bec3ee8e-ec8d-4fe6-8802-defdb5188dc1,Pad Man,R. Balki,Romantic Movies,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,2018,PG-13,130 min,7.8,Movie,2018-08-21
c424cc48-f5c0-4a1e-84f6-b3222a63e3ab,Padamu Aku Bersujud,,International TV Shows,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",,2015,TV-14,1 Season,,TV Show,
c424cc48-f5c0-4a1e-84f6-b3222a63e3ab,Padamu Aku Bersujud,,Romantic TV Shows,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",,2015,TV-14,1 Season,,TV Show,
c424cc48-f5c0-4a1e-84f6-b3222a63e3ab,Padamu Aku Bersujud,,TV Dramas,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",,2015,TV-14,1 Season,,TV Show,
a10de5c1-9dcc-41ed-a9f6-260ec279fae8,Paddleton,Alex Lehmann,Comedies,"Mark Duplass, Ray Romano",United States,2019,TV-MA,89 min,7.1,Movie,2019-02-22
a10de5c1-9dcc-41ed-a9f6-260ec279fae8,Paddleton,Alex Lehmann,Dramas,"Mark Duplass, Ray Romano",United States,2019,TV-MA,89 min,7.1,Movie,2019-02-22
a10de5c1-9dcc-41ed-a9f6-260ec279fae8,Paddleton,Alex Lehmann,Independent Movies,"Mark Duplass, Ray Romano",United States,2019,TV-MA,89 min,7.1,Movie,2019-02-22
bcdbca40-9258-4461-83a4-c59022237acd,Pagglait,Umesh Bist,Comedies,"Sanya Malhotra, Sayani Gupta, Ashutosh Rana, Raghuvir Yadav, Shruti Sharma, Sheeba Chaddha, Natasha Rastogi, Rajesh Tailang, Meghna Malik, Jameel Khan, Chetan Sharma, Ananya Khare, Bhupesh Pandya",India,2021,TV-PG,114 min,6.9,Movie,2021-03-26
bcdbca40-9258-4461-83a4-c59022237acd,Pagglait,Umesh Bist,Dramas,"Sanya Malhotra, Sayani Gupta, Ashutosh Rana, Raghuvir Yadav, Shruti Sharma, Sheeba Chaddha, Natasha Rastogi, Rajesh Tailang, Meghna Malik, Jameel Khan, Chetan Sharma, Ananya Khare, Bhupesh Pandya",India,2021,TV-PG,114 min,6.9,Movie,2021-03-26
bcdbca40-9258-4461-83a4-c59022237acd,Pagglait,Umesh Bist,International Movies,"Sanya Malhotra, Sayani Gupta, Ashutosh Rana, Raghuvir Yadav, Shruti Sharma, Sheeba Chaddha, Natasha Rastogi, Rajesh Tailang, Meghna Malik, Jameel Khan, Chetan Sharma, Ananya Khare, Bhupesh Pandya",India,2021,TV-PG,114 min,6.9,Movie,2021-03-26
4193ae85-8015-44d8-b0da-101b2f015589,Pagpag: Nine Lives,Frasco Mortiz,Horror Movies,"Daniel Padilla, Kathryn Bernardo, Shaina Magdayao, Paulo Avelino, Matet De Leon, Janus del Prado, Miles Ocampo, Clarence Delgado, CJ Navato, Michelle Vito",Philippines,2013,TV-14,106 min,5.6,Movie,2020-10-29
4193ae85-8015-44d8-b0da-101b2f015589,Pagpag: Nine Lives,Frasco Mortiz,International Movies,"Daniel Padilla, Kathryn Bernardo, Shaina Magdayao, Paulo Avelino, Matet De Leon, Janus del Prado, Miles Ocampo, Clarence Delgado, CJ Navato, Michelle Vito",Philippines,2013,TV-14,106 min,5.6,Movie,2020-10-29
87ee5f5e-27d1-4791-82da-f7ae255a89ba,Paharganj,Rakesh Ranjan Kumar,Dramas,"Lorena Franco, Bijesh Jayarajan, Neet Chowdhary, Rajeev Gaursingh, Karran Jeet, Rajesh Sharma, Gautam Kurup, Poonam Mathur, Salman Khan, Manish Devkush",India,2019,TV-MA,107 min,4.3,Movie,2020-03-31
87ee5f5e-27d1-4791-82da-f7ae255a89ba,Paharganj,Rakesh Ranjan Kumar,Independent Movies,"Lorena Franco, Bijesh Jayarajan, Neet Chowdhary, Rajeev Gaursingh, Karran Jeet, Rajesh Sharma, Gautam Kurup, Poonam Mathur, Salman Khan, Manish Devkush",India,2019,TV-MA,107 min,4.3,Movie,2020-03-31
87ee5f5e-27d1-4791-82da-f7ae255a89ba,Paharganj,Rakesh Ranjan Kumar,International Movies,"Lorena Franco, Bijesh Jayarajan, Neet Chowdhary, Rajeev Gaursingh, Karran Jeet, Rajesh Sharma, Gautam Kurup, Poonam Mathur, Salman Khan, Manish Devkush",India,2019,TV-MA,107 min,4.3,Movie,2020-03-31
3decffaf-5d98-40e0-b77d-1d5f10607d24,Paheli,Amol Palekar,Dramas,"Shah Rukh Khan, Rani Mukerji, Anupam Kher, Dilip Prabhavalkar, Amitabh Bachchan, Juhi Chawla, Nina Kulkarni, Rajpal Yadav",India,2005,TV-PG,134 min,6.6,Movie,2018-04-01
3decffaf-5d98-40e0-b77d-1d5f10607d24,Paheli,Amol Palekar,International Movies,"Shah Rukh Khan, Rani Mukerji, Anupam Kher, Dilip Prabhavalkar, Amitabh Bachchan, Juhi Chawla, Nina Kulkarni, Rajpal Yadav",India,2005,TV-PG,134 min,6.6,Movie,2018-04-01
3decffaf-5d98-40e0-b77d-1d5f10607d24,Paheli,Amol Palekar,Romantic Movies,"Shah Rukh Khan, Rani Mukerji, Anupam Kher, Dilip Prabhavalkar, Amitabh Bachchan, Juhi Chawla, Nina Kulkarni, Rajpal Yadav",India,2005,TV-PG,134 min,6.6,Movie,2018-04-01
34e50e7f-8c45-4268-9a0e-06865101e667,Pahuyut Fighting Beat,Piti Jaturaphat,Action & Adventure,"Nattanun Jantarawetch, David Bueno, Peerawat Herabat, Andrew Koji, Nahatai Lekbumrung, Lex Luther, Tim Man, Micky Nowacki, Sura Sankum, Amornrit Sriphung",Thailand,2007,TV-MA,82 min,4.6,Movie,2018-07-26
34e50e7f-8c45-4268-9a0e-06865101e667,Pahuyut Fighting Beat,Piti Jaturaphat,International Movies,"Nattanun Jantarawetch, David Bueno, Peerawat Herabat, Andrew Koji, Nahatai Lekbumrung, Lex Luther, Tim Man, Micky Nowacki, Sura Sankum, Amornrit Sriphung",Thailand,2007,TV-MA,82 min,4.6,Movie,2018-07-26
e28dc42c-2a6c-4ead-ad89-0743ffef2b77,Painted Faces,Alex Law,Dramas,"Sammo Kam-Bo Hung, Ching-Ying Lam, Cheng Pei-pei",Hong Kong,1988,TV-14,108 min,7.3,Movie,2018-08-16
e28dc42c-2a6c-4ead-ad89-0743ffef2b77,Painted Faces,Alex Law,International Movies,"Sammo Kam-Bo Hung, Ching-Ying Lam, Cheng Pei-pei",Hong Kong,1988,TV-14,108 min,7.3,Movie,2018-08-16
64099099-72d4-4c52-84ee-18bc6f94d53e,Palazuelos mi rey,,International TV Shows,Roberto Palazuelos,,2019,TV-14,1 Season,,TV Show,
64099099-72d4-4c52-84ee-18bc6f94d53e,Palazuelos mi rey,,Reality TV,Roberto Palazuelos,,2019,TV-14,1 Season,,TV Show,
64099099-72d4-4c52-84ee-18bc6f94d53e,Palazuelos mi rey,,Spanish-Language TV Shows,Roberto Palazuelos,,2019,TV-14,1 Season,,TV Show,
4fa03860-7f81-4563-b449-e83d4baf755f,Palermo Hollywood,Eduardo Pinto,Dramas,"Brian Maya, Matías Desiderio, Manuela Pal, Azul Lombardía",Argentina,2004,TV-MA,106 min,5.3,Movie,2020-10-08
4fa03860-7f81-4563-b449-e83d4baf755f,Palermo Hollywood,Eduardo Pinto,International Movies,"Brian Maya, Matías Desiderio, Manuela Pal, Azul Lombardía",Argentina,2004,TV-MA,106 min,5.3,Movie,2020-10-08
ea71a278-4e97-4742-94da-28bd941f023a,Pan's Labyrinth,Guillermo del Toro,Dramas,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones, Ariadna Gil, Álex Angulo, Manolo Solo, César Vea, Roger Casamajor, Sergi Lopez","Mexico, Spain",2006,R,119 min,8.3,Movie,2020-01-01
ea71a278-4e97-4742-94da-28bd941f023a,Pan's Labyrinth,Guillermo del Toro,International Movies,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones, Ariadna Gil, Álex Angulo, Manolo Solo, César Vea, Roger Casamajor, Sergi Lopez","Mexico, Spain",2006,R,119 min,8.3,Movie,2020-01-01
ea71a278-4e97-4742-94da-28bd941f023a,Pan's Labyrinth,Guillermo del Toro,Sci-Fi & Fantasy,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones, Ariadna Gil, Álex Angulo, Manolo Solo, César Vea, Roger Casamajor, Sergi Lopez","Mexico, Spain",2006,R,119 min,8.3,Movie,2020-01-01
0131d06c-7448-4fb8-b724-bd00ce22ca52,Pandemic: How to Prevent an Outbreak,,Docuseries,,United States,2020,TV-14,1 Season,6.5,TV Show,
0131d06c-7448-4fb8-b724-bd00ce22ca52,Pandemic: How to Prevent an Outbreak,,Science & Nature TV,,United States,2020,TV-14,1 Season,6.5,TV Show,
4bf11de7-bde9-4852-ba66-961bbf0fdd40,Pandigai,Feroz,Action & Adventure,"Kreshna, Anandhi, Saravanan, Madhusudhanan, Black Pandi, Nitin Sathyaa, Aruldass, Karunas, Shanmugha Rajan, Prinz Nithik",India,2017,TV-MA,125 min,6.2,Movie,2019-01-15
4bf11de7-bde9-4852-ba66-961bbf0fdd40,Pandigai,Feroz,Dramas,"Kreshna, Anandhi, Saravanan, Madhusudhanan, Black Pandi, Nitin Sathyaa, Aruldass, Karunas, Shanmugha Rajan, Prinz Nithik",India,2017,TV-MA,125 min,6.2,Movie,2019-01-15
